"","cs_code.x","year","state","cs_name","excess_deaths_2020","excess_death_rate_2020"
"1","01CS001",2020,"AL","Autauga",93.1843948737272,1.66665584363944
"2","01CS002",2020,"AL","Baldwin",274.04379666349,1.19587792065482
"3","01CS003",2020,"AL","Barbour+Bullock+Henry",126.821408204256,2.45112887909267
"4","01CS003",2020,"AL","Barbour+Bullock+Henry",126.821408204256,2.45112887909267
"5","01CS003",2020,"AL","Barbour+Bullock+Henry",126.821408204256,2.45112887909267
"6","01CS004",2020,"AL","Bibb+Chilton+Coosa+Perry",227.012580779233,2.64799464340647
"7","01CS004",2020,"AL","Bibb+Chilton+Coosa+Perry",227.012580779233,2.64799464340647
"8","01CS004",2020,"AL","Bibb+Chilton+Coosa+Perry",227.012580779233,2.64799464340647
"9","01CS004",2020,"AL","Bibb+Chilton+Coosa+Perry",227.012580779233,2.64799464340647
"10","01CS005",2020,"AL","Blount",98.2594550197604,1.69852126222579
"11","01CS006",2020,"AL","Butler+Crenshaw+Pike",209.833405705847,3.17256434390458
"12","01CS006",2020,"AL","Butler+Crenshaw+Pike",209.833405705847,3.17256434390458
"13","01CS006",2020,"AL","Butler+Crenshaw+Pike",209.833405705847,3.17256434390458
"14","01CS007",2020,"AL","Calhoun",211.005603095881,1.85999791170872
"15","01CS008",2020,"AL","Chambers+Cleburne+Randolph",233.966349828194,3.28277068973624
"16","01CS008",2020,"AL","Chambers+Cleburne+Randolph",233.966349828194,3.28277068973624
"17","01CS008",2020,"AL","Chambers+Cleburne+Randolph",233.966349828194,3.28277068973624
"18","01CS009",2020,"AL","Cherokee+Etowah",328.454723930202,2.56460993761482
"19","01CS009",2020,"AL","Cherokee+Etowah",328.454723930202,2.56460993761482
"20","01CS010",2020,"AL","Choctaw+Clarke+Washington",117.60410555325,2.24907449901027
"21","01CS010",2020,"AL","Choctaw+Clarke+Washington",117.60410555325,2.24907449901027
"22","01CS010",2020,"AL","Choctaw+Clarke+Washington",117.60410555325,2.24907449901027
"23","01CS011",2020,"AL","Clay+Talladega",231.463222263846,2.50073707582104
"24","01CS011",2020,"AL","Clay+Talladega",231.463222263846,2.50073707582104
"25","01CS012",2020,"AL","Coffee+Geneva",215.023527380039,2.74667595810228
"26","01CS012",2020,"AL","Coffee+Geneva",215.023527380039,2.74667595810228
"27","01CS013",2020,"AL","Colbert",43.1277875103817,0.780536929640965
"28","01CS014",2020,"AL","Conecuh+Marengo+Monroe+Wilcox",145.826165510838,2.37096440144444
"29","01CS014",2020,"AL","Conecuh+Marengo+Monroe+Wilcox",145.826165510838,2.37096440144444
"30","01CS014",2020,"AL","Conecuh+Marengo+Monroe+Wilcox",145.826165510838,2.37096440144444
"31","01CS014",2020,"AL","Conecuh+Marengo+Monroe+Wilcox",145.826165510838,2.37096440144444
"32","01CS015",2020,"AL","Convington+Escambia",201.269031900605,2.75544920733535
"33","01CS015",2020,"AL","Convington+Escambia",201.269031900605,2.75544920733535
"34","01CS016",2020,"AL","Cullman",141.364902983892,1.67005213396688
"35","01CS017",2020,"AL","Dale",62.7144427136187,1.29519098559754
"36","01CS018",2020,"AL","Dallas+Lowndes",135.557084718161,2.9306471671854
"37","01CS018",2020,"AL","Dallas+Lowndes",135.557084718161,2.9306471671854
"38","01CS019",2020,"AL","DeKalb",159.280415403266,2.23313259405074
"39","01CS020",2020,"AL","Elmore",138.330214873713,1.67041268021191
"40","01CS021",2020,"AL","Fayette+Lamar+Marion",209.086351277322,3.49595959198309
"41","01CS021",2020,"AL","Fayette+Lamar+Marion",209.086351277322,3.49595959198309
"42","01CS021",2020,"AL","Fayette+Lamar+Marion",209.086351277322,3.49595959198309
"43","01CS022",2020,"AL","Franklin+Lawrence",213.326975471594,3.35287977165575
"44","01CS022",2020,"AL","Franklin+Lawrence",213.326975471594,3.35287977165575
"45","01CS023",2020,"AL","Greene+Hale+Pickens+Sumter",242.625079062892,4.44099864665849
"46","01CS023",2020,"AL","Greene+Hale+Pickens+Sumter",242.625079062892,4.44099864665849
"47","01CS023",2020,"AL","Greene+Hale+Pickens+Sumter",242.625079062892,4.44099864665849
"48","01CS023",2020,"AL","Greene+Hale+Pickens+Sumter",242.625079062892,4.44099864665849
"49","01CS024",2020,"AL","Houston",219.585395763843,2.08355058130605
"50","01CS025",2020,"AL","Jackson",155.183328999978,3.02012979000797
"51","01CS026",2020,"AL","Jefferson",1029.25647733606,1.56262369940738
"52","01CS027",2020,"AL","Lauderdale",185.754638949447,2.01999433382026
"53","01CS028",2020,"AL","Lee",87.2477434638874,0.517486719754492
"54","01CS029",2020,"AL","Limestone",176.086257945766,1.75293929384942
"55","01CS030",2020,"AL","Macon+Tallapoosa",113.888685824749,1.96380118330771
"56","01CS030",2020,"AL","Macon+Tallapoosa",113.888685824749,1.96380118330771
"57","01CS031",2020,"AL","Madison",174.049675607028,0.462743005288194
"58","01CS032",2020,"AL","Marshall",206.667608006135,2.12864081416155
"59","01CS033",2020,"AL","Mobile",698.414694056213,1.69512780921046
"60","01CS034",2020,"AL","Montgomery",595.247163417483,2.6677983149092
"61","01CS035",2020,"AL","Morgan",274.139649952104,2.29173514643835
"62","01CS036",2020,"AL","Russell",75.3882801976899,1.27072463124193
"63","01CS037",2020,"AL","St. Clair",193.98277090843,2.15275689341164
"64","01CS038",2020,"AL","Shelby",217.730576283335,0.99138330813865
"65","01CS039",2020,"AL","Tuscaloosa",383.354255301003,1.81441985261876
"66","01CS040",2020,"AL","Walker+Winston",292.192480598298,3.36887321548078
"67","01CS040",2020,"AL","Walker+Winston",292.192480598298,3.36887321548078
"68","02CS001",2020,"AK","Anchorage",241.29611897481,0.84222618997274
"69","02CS002",2020,"AK","Fairbanks North Star",49.1987281157489,0.503811742760072
"70","02CS003",2020,"AK","Kenai Peninsula",-34.4378636877244,-0.588309337474151
"71","02CS004",2020,"AK","Matanuska-Susitna",105.359367592225,0.957125042853095
"72","02CS005",2020,"AK","Northern Alaska",4.34998787978287,0.0856634084242422
"73","02CS005",2020,"AK","Northern Alaska",4.34998787978287,0.0856634084242422
"74","02CS005",2020,"AK","Northern Alaska",4.34998787978287,0.0856634084242422
"75","02CS005",2020,"AK","Northern Alaska",4.34998787978287,0.0856634084242422
"76","02CS005",2020,"AK","Northern Alaska",4.34998787978287,0.0856634084242422
"77","02CS005",2020,"AK","Northern Alaska",4.34998787978287,0.0856634084242422
"78","02CS005",2020,"AK","Northern Alaska",4.34998787978287,0.0856634084242422
"79","02CS006",2020,"AK","Southeast Alaska",8.19218118732192,0.112240110529433
"80","02CS006",2020,"AK","Southeast Alaska",8.19218118732192,0.112240110529433
"81","02CS006",2020,"AK","Southeast Alaska",8.19218118732192,0.112240110529433
"82","02CS006",2020,"AK","Southeast Alaska",8.19218118732192,0.112240110529433
"83","02CS006",2020,"AK","Southeast Alaska",8.19218118732192,0.112240110529433
"84","02CS006",2020,"AK","Southeast Alaska",8.19218118732192,0.112240110529433
"85","02CS006",2020,"AK","Southeast Alaska",8.19218118732192,0.112240110529433
"86","02CS006",2020,"AK","Southeast Alaska",8.19218118732192,0.112240110529433
"87","02CS006",2020,"AK","Southeast Alaska",8.19218118732192,0.112240110529433
"88","02CS006",2020,"AK","Southeast Alaska",8.19218118732192,0.112240110529433
"89","02CS007",2020,"AK","Southwest Alaska",40.7401637957509,0.842452569237386
"90","02CS007",2020,"AK","Southwest Alaska",40.7401637957509,0.842452569237386
"91","02CS007",2020,"AK","Southwest Alaska",40.7401637957509,0.842452569237386
"92","02CS007",2020,"AK","Southwest Alaska",40.7401637957509,0.842452569237386
"93","02CS007",2020,"AK","Southwest Alaska",40.7401637957509,0.842452569237386
"94","02CS007",2020,"AK","Southwest Alaska",40.7401637957509,0.842452569237386
"95","02CS007",2020,"AK","Southwest Alaska",40.7401637957509,0.842452569237386
"96","04CS001",2020,"AZ","Apache",388.220659502698,5.36928329695034
"97","04CS002",2020,"AZ","Cochise+Graham+Greenee",217.263558239796,1.22407521600859
"98","04CS002",2020,"AZ","Cochise+Graham+Greenee",217.263558239796,1.22407521600859
"99","04CS002",2020,"AZ","Cochise+Graham+Greenee",217.263558239796,1.22407521600859
"100","04CS003",2020,"AZ","Coconino",252.160123430838,1.74294192798229
"101","04CS004",2020,"AZ","Gila",133.705860805869,2.45678960744297
"102","04CS005",2020,"AZ","La Paz+Yavapai",379.885082392414,1.45210459230308
"103","04CS005",2020,"AZ","La Paz+Yavapai",379.885082392414,1.45210459230308
"104","04CS006",2020,"AZ","Maricopa",6635.70480205664,1.45235232055267
"105","04CS007",2020,"AZ","Mohave",389.091434868804,1.81680045044574
"106","04CS008",2020,"AZ","Navajo",520.084727907412,4.5958496333411
"107","04CS009",2020,"AZ","Pima+Santa Cruz",2074.16540570359,1.87126084929307
"108","04CS009",2020,"AZ","Pima+Santa Cruz",2074.16540570359,1.87126084929307
"109","04CS010",2020,"AZ","Pinal",671.01139834512,1.40049631900117
"110","04CS011",2020,"AZ","Yuma",775.228469622743,3.57490313540848
"111","05CS001",2020,"AR","Arkansas (county)+Monroe+Phillips+Prairie",177.174210538702,3.62705147679951
"112","05CS001",2020,"AR","Arkansas (county)+Monroe+Phillips+Prairie",177.174210538702,3.62705147679951
"113","05CS001",2020,"AR","Arkansas (county)+Monroe+Phillips+Prairie",177.174210538702,3.62705147679951
"114","05CS001",2020,"AR","Arkansas (county)+Monroe+Phillips+Prairie",177.174210538702,3.62705147679951
"115","05CS002",2020,"AR","Baxter+Marion",164.548970882164,2.76617978822181
"116","05CS002",2020,"AR","Baxter+Marion",164.548970882164,2.76617978822181
"117","05CS003",2020,"AR","Benton",297.216185955752,1.04287112876495
"118","05CS004",2020,"AR","Boone+Carroll+Madison",79.6881886419833,0.960596316669891
"119","05CS004",2020,"AR","Boone+Carroll+Madison",79.6881886419833,0.960596316669891
"120","05CS004",2020,"AR","Boone+Carroll+Madison",79.6881886419833,0.960596316669891
"121","05CS005",2020,"AR","Bradley+Calhoun+Cleveland+Union",123.901457816547,1.97935137173586
"122","05CS005",2020,"AR","Bradley+Calhoun+Cleveland+Union",123.901457816547,1.97935137173586
"123","05CS005",2020,"AR","Bradley+Calhoun+Cleveland+Union",123.901457816547,1.97935137173586
"124","05CS005",2020,"AR","Bradley+Calhoun+Cleveland+Union",123.901457816547,1.97935137173586
"125","05CS006",2020,"AR","Clark+Dallas+Ouachita",139.675300525403,2.69393805981723
"126","05CS006",2020,"AR","Clark+Dallas+Ouachita",139.675300525403,2.69393805981723
"127","05CS006",2020,"AR","Clark+Dallas+Ouachita",139.675300525403,2.69393805981723
"128","05CS007",2020,"AR","Clay+Greene",74.9764623272645,1.23446493557801
"129","05CS007",2020,"AR","Clay+Greene",74.9764623272645,1.23446493557801
"130","05CS008",2020,"AR","Columbia+Lafayette+Miller",193.370754462444,2.66259214406124
"131","05CS008",2020,"AR","Columbia+Lafayette+Miller",193.370754462444,2.66259214406124
"132","05CS008",2020,"AR","Columbia+Lafayette+Miller",193.370754462444,2.66259214406124
"133","05CS009",2020,"AR","Conway+Pope",113.627131131948,1.32703218840235
"134","05CS009",2020,"AR","Conway+Pope",113.627131131948,1.32703218840235
"135","05CS010",2020,"AR","Craighead",189.697709295676,1.69940434393135
"136","05CS011",2020,"AR","Crawford",109.029304709223,1.69392223583043
"137","05CS012",2020,"AR","Crittenden",112.35457402837,2.36133275947054
"138","05CS013",2020,"AR","Cross+Lee+St. Francis",134.596303329572,2.72076618818622
"139","05CS013",2020,"AR","Cross+Lee+St. Francis",134.596303329572,2.72076618818622
"140","05CS013",2020,"AR","Cross+Lee+St. Francis",134.596303329572,2.72076618818622
"141","05CS014",2020,"AR","Faulkner",18.0124392000637,0.141137876402087
"142","05CS015",2020,"AR","Franklin+Johnson+Logan",100.507506364306,1.50774075342862
"143","05CS015",2020,"AR","Franklin+Johnson+Logan",100.507506364306,1.50774075342862
"144","05CS015",2020,"AR","Franklin+Johnson+Logan",100.507506364306,1.50774075342862
"145","05CS016",2020,"AR","Garland",133.248230766153,1.32507513764216
"146","05CS017",2020,"AR","Grant+Hot Spring",75.276149511178,1.44033349618613
"147","05CS017",2020,"AR","Grant+Hot Spring",75.276149511178,1.44033349618613
"148","05CS018",2020,"AR","Hempstead+Howard+Nevada+Pike",50.5525884033918,0.942723191171707
"149","05CS018",2020,"AR","Hempstead+Howard+Nevada+Pike",50.5525884033918,0.942723191171707
"150","05CS018",2020,"AR","Hempstead+Howard+Nevada+Pike",50.5525884033918,0.942723191171707
"151","05CS018",2020,"AR","Hempstead+Howard+Nevada+Pike",50.5525884033918,0.942723191171707
"152","05CS019",2020,"AR","Independence+Jackson+Woodruff",174.249468829892,2.86500277589431
"153","05CS019",2020,"AR","Independence+Jackson+Woodruff",174.249468829892,2.86500277589431
"154","05CS019",2020,"AR","Independence+Jackson+Woodruff",174.249468829892,2.86500277589431
"155","05CS020",2020,"AR","Jefferson",192.188221306885,2.91693689660912
"156","05CS021",2020,"AR","Little River+Polk+Sevier",121.722227819379,2.47785660409122
"157","05CS021",2020,"AR","Little River+Polk+Sevier",121.722227819379,2.47785660409122
"158","05CS021",2020,"AR","Little River+Polk+Sevier",121.722227819379,2.47785660409122
"159","05CS022",2020,"AR","Lonoke",67.2458432103545,0.894095853137884
"160","05CS023",2020,"AR","Mississippi+Poinsett",211.332743188538,3.33822078425034
"161","05CS023",2020,"AR","Mississippi+Poinsett",211.332743188538,3.33822078425034
"162","05CS024",2020,"AR","Montgomery+Perry+Scott+Yell",56.8590313782756,1.11387829366212
"163","05CS024",2020,"AR","Montgomery+Perry+Scott+Yell",56.8590313782756,1.11387829366212
"164","05CS024",2020,"AR","Montgomery+Perry+Scott+Yell",56.8590313782756,1.11387829366212
"165","05CS024",2020,"AR","Montgomery+Perry+Scott+Yell",56.8590313782756,1.11387829366212
"166","05CS025",2020,"AR","Pulaski",577.68048655182,1.47793508468755
"167","05CS026",2020,"AR","Saline",17.0445698377519,0.136423133190977
"168","05CS027",2020,"AR","Sebastian",213.093422012989,1.67108503907673
"169","05CS028",2020,"AR","Sharp and Nearby Counties",66.7628739025351,0.851350088020073
"170","05CS028",2020,"AR","Sharp and Nearby Counties",66.7628739025351,0.851350088020073
"171","05CS028",2020,"AR","Sharp and Nearby Counties",66.7628739025351,0.851350088020073
"172","05CS028",2020,"AR","Sharp and Nearby Counties",66.7628739025351,0.851350088020073
"173","05CS028",2020,"AR","Sharp and Nearby Counties",66.7628739025351,0.851350088020073
"174","05CS029",2020,"AR","Southeast Arkansas",134.629139973184,1.86824040372432
"175","05CS029",2020,"AR","Southeast Arkansas",134.629139973184,1.86824040372432
"176","05CS029",2020,"AR","Southeast Arkansas",134.629139973184,1.86824040372432
"177","05CS029",2020,"AR","Southeast Arkansas",134.629139973184,1.86824040372432
"178","05CS029",2020,"AR","Southeast Arkansas",134.629139973184,1.86824040372432
"179","05CS030",2020,"AR","Van Buren and Nearby Counties",103.218097841884,1.4836155039654
"180","05CS030",2020,"AR","Van Buren and Nearby Counties",103.218097841884,1.4836155039654
"181","05CS030",2020,"AR","Van Buren and Nearby Counties",103.218097841884,1.4836155039654
"182","05CS030",2020,"AR","Van Buren and Nearby Counties",103.218097841884,1.4836155039654
"183","05CS030",2020,"AR","Van Buren and Nearby Counties",103.218097841884,1.4836155039654
"184","05CS031",2020,"AR","Washington",151.466117684487,0.61762403231319
"185","05CS032",2020,"AR","White",113.877056786158,1.45444284236941
"186","06CS001",2020,"CA","Alameda",1107.03705757634,0.657600981780449
"187","06CS002",2020,"CA","Alpine and Nearby Counties",71.3319796046617,0.599161546577221
"188","06CS002",2020,"CA","Alpine and Nearby Counties",71.3319796046617,0.599161546577221
"189","06CS002",2020,"CA","Alpine and Nearby Counties",71.3319796046617,0.599161546577221
"190","06CS002",2020,"CA","Alpine and Nearby Counties",71.3319796046617,0.599161546577221
"191","06CS002",2020,"CA","Alpine and Nearby Counties",71.3319796046617,0.599161546577221
"192","06CS003",2020,"CA","Butte",-218.697858550897,-0.929632303023551
"193","06CS004",2020,"CA","Colusa+Lake",-38.5642284921817,-0.446779606239634
"194","06CS004",2020,"CA","Colusa+Lake",-38.5642284921817,-0.446779606239634
"195","06CS005",2020,"CA","Contra Costa",721.417576294439,0.621756800499222
"196","06CS006",2020,"CA","Del Norte+Humboldt+Trinity",15.1130704649747,0.0859527410850216
"197","06CS006",2020,"CA","Del Norte+Humboldt+Trinity",15.1130704649747,0.0859527410850216
"198","06CS006",2020,"CA","Del Norte+Humboldt+Trinity",15.1130704649747,0.0859527410850216
"199","06CS007",2020,"CA","El Dorado",116.359820948121,0.598044997086454
"200","06CS008",2020,"CA","Fresno",1438.01881659766,1.42275127269042
"201","06CS009",2020,"CA","Glenn+Tehama",-2.58127467489271,-0.027900544493324
"202","06CS009",2020,"CA","Glenn+Tehama",-2.58127467489271,-0.027900544493324
"203","06CS010",2020,"CA","Imperial",704.836709866905,3.84893766480224
"204","06CS011",2020,"CA","Kern",1136.05947522911,1.24566832223963
"205","06CS012",2020,"CA","Kings",145.459421378166,0.948347403073152
"206","06CS013",2020,"CA","Lassen+Plumas+Sierra",59.084836982172,1.12600455438363
"207","06CS013",2020,"CA","Lassen+Plumas+Sierra",59.084836982172,1.12600455438363
"208","06CS013",2020,"CA","Lassen+Plumas+Sierra",59.084836982172,1.12600455438363
"209","06CS014",2020,"CA","Los Angeles",15955.4373274248,1.58350057745074
"210","06CS015",2020,"CA","Madera",158.045054587214,0.982195355088029
"211","06CS016",2020,"CA","Marin",153.806936714425,0.593610815403947
"212","06CS017",2020,"CA","Mariposa+Tuolumne",3.92074841755732,0.0537236012271336
"213","06CS017",2020,"CA","Mariposa+Tuolumne",3.92074841755732,0.0537236012271336
"214","06CS018",2020,"CA","Mendocino",163.23090192595,1.86782279555043
"215","06CS019",2020,"CA","Merced",372.538710721496,1.32620417763058
"216","06CS020",2020,"CA","Modoc+Siskiyou",27.1781734055348,0.520734468990129
"217","06CS020",2020,"CA","Modoc+Siskiyou",27.1781734055348,0.520734468990129
"218","06CS021",2020,"CA","Monterey",303.00796579447,0.694163602487167
"219","06CS022",2020,"CA","Napa",21.3891556067044,0.155511124731564
"220","06CS023",2020,"CA","Nevada",60.7796020135479,0.607625884887756
"221","06CS024",2020,"CA","Orange",2660.05364907707,0.831909155187359
"222","06CS025",2020,"CA","Placer",68.231282837638,0.167013308034109
"223","06CS026",2020,"CA","Riverside",3610.51938214597,1.4337277763047
"224","06CS027",2020,"CA","Sacramento",1125.27117329652,0.717666197455747
"225","06CS028",2020,"CA","San Benito",29.0948337835213,0.452873122943753
"226","06CS029",2020,"CA","San Bernardino",3878.49376846986,1.75546306708422
"227","06CS030",2020,"CA","San Diego",2479.74331737437,0.735211474451537
"228","06CS031",2020,"CA","San Francisco",546.734288101359,0.613570525437236
"229","06CS032",2020,"CA","San Joaquin",1079.2399425939,1.39606052121876
"230","06CS033",2020,"CA","San Luis Obispo",-4.3992359766894,-0.015433208127309
"231","06CS034",2020,"CA","San Mateo",305.943405145404,0.396987276079694
"232","06CS035",2020,"CA","Santa Barbara",191.406481340008,0.427433612339344
"233","06CS036",2020,"CA","Santa Clara",1019.52508221823,0.524240221177259
"234","06CS037",2020,"CA","Santa Cruz",142.546051659107,0.523488988832571
"235","06CS038",2020,"CA","Shasta",85.6303667064531,0.473109017964338
"236","06CS039",2020,"CA","Solano",89.9851957422425,0.198619139754298
"237","06CS040",2020,"CA","Sonoma",272.171984899057,0.551699223850486
"238","06CS041",2020,"CA","Stanislaus",738.077089825209,1.3202722729301
"239","06CS042",2020,"CA","Sutter",47.9146895507901,0.491488163288061
"240","06CS043",2020,"CA","Tulare",684.515369621554,1.45281763806563
"241","06CS044",2020,"CA","Ventura",562.12580868743,0.660564443131824
"242","06CS045",2020,"CA","Yolo",125.0357901368,0.559069037052533
"243","06CS046",2020,"CA","Yuba",-52.8692686996008,-0.652698962970833
"244","08CS001",2020,"CO","Adams",571.521645066993,1.08494245194731
"245","08CS002",2020,"CO","Arapahoe",809.734132874248,1.21732496391814
"246","08CS003",2020,"CO","Boulder",154.051872908262,0.466920071130598
"247","08CS004",2020,"CO","Broomfield",119.653275371254,1.67701404884797
"248","08CS005",2020,"CO","Central Colorado",33.3952200289144,0.46488139691679
"249","08CS005",2020,"CO","Central Colorado",33.3952200289144,0.46488139691679
"250","08CS005",2020,"CO","Central Colorado",33.3952200289144,0.46488139691679
"251","08CS005",2020,"CO","Central Colorado",33.3952200289144,0.46488139691679
"252","08CS005",2020,"CO","Central Colorado",33.3952200289144,0.46488139691679
"253","08CS006",2020,"CO","Custer+Fremont",22.4224678452488,0.415000330284116
"254","08CS006",2020,"CO","Custer+Fremont",22.4224678452488,0.415000330284116
"255","08CS007",2020,"CO","Delta+Montrose",31.3671829443692,0.418960890947735
"256","08CS007",2020,"CO","Delta+Montrose",31.3671829443692,0.418960890947735
"257","08CS008",2020,"CO","Denver",1125.53060824575,1.52317120661618
"258","08CS009",2020,"CO","Douglas",287.825388147214,0.805917534152477
"259","08CS010",2020,"CO","Eagle",0.373255712242809,0.0067880719486948
"260","08CS011",2020,"CO","East Central Colorado",79.8517516350515,1.44900471138585
"261","08CS011",2020,"CO","East Central Colorado",79.8517516350515,1.44900471138585
"262","08CS011",2020,"CO","East Central Colorado",79.8517516350515,1.44900471138585
"263","08CS011",2020,"CO","East Central Colorado",79.8517516350515,1.44900471138585
"264","08CS011",2020,"CO","East Central Colorado",79.8517516350515,1.44900471138585
"265","08CS012",2020,"CO","El Paso",744.787010640933,1.00524090926886
"266","08CS013",2020,"CO","Garfield",-1.23634754904816,-0.0202464185547884
"267","08CS014",2020,"CO","Jefferson",595.362501890701,1.01098071966987
"268","08CS015",2020,"CO","La Plata+Montezuma",79.4542576747403,0.945884019937388
"269","08CS015",2020,"CO","La Plata+Montezuma",79.4542576747403,0.945884019937388
"270","08CS016",2020,"CO","Larimer",116.435121835879,0.320118556150603
"271","08CS017",2020,"CO","Logan+Morgan+Phillips+Sedgwick",196.194177892163,3.43645655945078
"272","08CS017",2020,"CO","Logan+Morgan+Phillips+Sedgwick",196.194177892163,3.43645655945078
"273","08CS017",2020,"CO","Logan+Morgan+Phillips+Sedgwick",196.194177892163,3.43645655945078
"274","08CS017",2020,"CO","Logan+Morgan+Phillips+Sedgwick",196.194177892163,3.43645655945078
"275","08CS018",2020,"CO","Mesa",137.78546534619,0.878498523011652
"276","08CS019",2020,"CO","Northwest Colorado",54.0170495558003,0.852245898769374
"277","08CS019",2020,"CO","Northwest Colorado",54.0170495558003,0.852245898769374
"278","08CS019",2020,"CO","Northwest Colorado",54.0170495558003,0.852245898769374
"279","08CS019",2020,"CO","Northwest Colorado",54.0170495558003,0.852245898769374
"280","08CS019",2020,"CO","Northwest Colorado",54.0170495558003,0.852245898769374
"281","08CS020",2020,"CO","Park and Nearby Counties",30.270003963283,0.326301421446025
"282","08CS020",2020,"CO","Park and Nearby Counties",30.270003963283,0.326301421446025
"283","08CS020",2020,"CO","Park and Nearby Counties",30.270003963283,0.326301421446025
"284","08CS020",2020,"CO","Park and Nearby Counties",30.270003963283,0.326301421446025
"285","08CS020",2020,"CO","Park and Nearby Counties",30.270003963283,0.326301421446025
"286","08CS021",2020,"CO","Pueblo",392.7449945152,2.31287686395931
"287","08CS022",2020,"CO","Southeast Colorado",167.583287184193,1.98511356531855
"288","08CS022",2020,"CO","Southeast Colorado",167.583287184193,1.98511356531855
"289","08CS022",2020,"CO","Southeast Colorado",167.583287184193,1.98511356531855
"290","08CS022",2020,"CO","Southeast Colorado",167.583287184193,1.98511356531855
"291","08CS022",2020,"CO","Southeast Colorado",167.583287184193,1.98511356531855
"292","08CS022",2020,"CO","Southeast Colorado",167.583287184193,1.98511356531855
"293","08CS022",2020,"CO","Southeast Colorado",167.583287184193,1.98511356531855
"294","08CS022",2020,"CO","Southeast Colorado",167.583287184193,1.98511356531855
"295","08CS022",2020,"CO","Southeast Colorado",167.583287184193,1.98511356531855
"296","08CS022",2020,"CO","Southeast Colorado",167.583287184193,1.98511356531855
"297","08CS022",2020,"CO","Southeast Colorado",167.583287184193,1.98511356531855
"298","08CS023",2020,"CO","Southwest Colorado",20.0554130440797,0.329847916911943
"299","08CS023",2020,"CO","Southwest Colorado",20.0554130440797,0.329847916911943
"300","08CS023",2020,"CO","Southwest Colorado",20.0554130440797,0.329847916911943
"301","08CS023",2020,"CO","Southwest Colorado",20.0554130440797,0.329847916911943
"302","08CS023",2020,"CO","Southwest Colorado",20.0554130440797,0.329847916911943
"303","08CS023",2020,"CO","Southwest Colorado",20.0554130440797,0.329847916911943
"304","08CS023",2020,"CO","Southwest Colorado",20.0554130440797,0.329847916911943
"305","08CS023",2020,"CO","Southwest Colorado",20.0554130440797,0.329847916911943
"306","08CS023",2020,"CO","Southwest Colorado",20.0554130440797,0.329847916911943
"307","08CS024",2020,"CO","Weld",220.892621589865,0.663743837372412
"308","09CS001",2020,"CT","Fairfield",1799.68996665005,1.90733822895398
"309","09CS002",2020,"CT","Hartford",1714.18801974695,1.92560392598919
"310","09CS003",2020,"CT","Litchfield",276.472244082516,1.53794769942486
"311","09CS004",2020,"CT","Middlesex",137.688574522623,0.848651256888541
"312","09CS005",2020,"CT","New Haven",1620.15673918616,1.89342314051835
"313","09CS006",2020,"CT","New London",166.235737389581,0.628122413669043
"314","09CS007",2020,"CT","Tolland",39.4445666452,0.261544463015374
"315","09CS008",2020,"CT","Windham",90.8240687377602,0.769852077861239
"316","10CS001",2020,"DE","Kent",224.30070780221,1.22663874592422
"317","10CS002",2020,"DE","New Castle",656.582582006686,1.16280721435407
"318","10CS003",2020,"DE","Sussex",321.783698001203,1.34138579927055
"319","11CS001",2020,"DC","District of Columbia",1162.80380884643,1.62473338118433
"320","12CS001",2020,"FL","Alachua",193.706423741325,0.701473965355963
"321","12CS002",2020,"FL","Baker+Bradford+Union",53.5286099026735,0.75088880023951
"322","12CS002",2020,"FL","Baker+Bradford+Union",53.5286099026735,0.75088880023951
"323","12CS002",2020,"FL","Baker+Bradford+Union",53.5286099026735,0.75088880023951
"324","12CS003",2020,"FL","Bay",-5.59530813976562,-0.0297990506357504
"325","12CS004",2020,"FL","Brevard",178.74464644446,0.291260689700655
"326","12CS005",2020,"FL","Broward",2477.92317061942,1.24983704233358
"327","12CS006",2020,"FL","Charlotte",295.451800340676,1.53832272215954
"328","12CS007",2020,"FL","Citrus",345.582341506611,2.26068806344521
"329","12CS008",2020,"FL","Clay",193.712314135273,0.865119260677195
"330","12CS009",2020,"FL","Collier",369.03776077866,0.944219386444747
"331","12CS010",2020,"FL","Columbia",107.892111925268,1.50382761063861
"332","12CS011",2020,"FL","DeSoto+Hardee",53.4322237411666,0.812768648806129
"333","12CS011",2020,"FL","DeSoto+Hardee",53.4322237411666,0.812768648806129
"334","12CS012",2020,"FL","Dixie+Gilchrist+Levy",60.6966117475899,0.782778072576582
"335","12CS012",2020,"FL","Dixie+Gilchrist+Levy",60.6966117475899,0.782778072576582
"336","12CS012",2020,"FL","Dixie+Gilchrist+Levy",60.6966117475899,0.782778072576582
"337","12CS013",2020,"FL","Duval",1093.55188353228,1.12173663830632
"338","12CS014",2020,"FL","Escambia",529.467324899194,1.65257131901489
"339","12CS015",2020,"FL","Flagler",104.473707663379,0.897771828335257
"340","12CS016",2020,"FL","Gadsden+Leon",460.870243981887,1.35082844039993
"341","12CS016",2020,"FL","Gadsden+Leon",460.870243981887,1.35082844039993
"342","12CS017",2020,"FL","Glades+Hendry+Okeechobee",73.8726168047218,0.749374783723907
"343","12CS017",2020,"FL","Glades+Hendry+Okeechobee",73.8726168047218,0.749374783723907
"344","12CS017",2020,"FL","Glades+Hendry+Okeechobee",73.8726168047218,0.749374783723907
